p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,Preferred_name,query,Description
2.4904929960869265e-139,1.8759146345984745,0.777,0.367,5.160052438592503e-135,1,g21999,NA,NA
2.8560672258234814e-132,2.102840139069856,0.608,0.187,5.917485685183671e-128,1,g22615,NA,NA
4.53569929104617e-130,1.6934218491775588,0.737,0.329,9.397515361118559e-126,1,PRDX5,g28524,peroxiredoxin activity
1.206275982567256e-129,2.0827375030754807,0.561,0.138,2.4992832082810975e-125,1,IFI30,g839,antigen processing and presentation of exogenous peptide antigen via MHC class I
5.0988871531730315e-123,2.597249645114912,0.47,0.093,1.0564384292659204e-118,1,g22237,g22237,cysteine and glycine-rich protein
7.465136620281177e-121,1.1268258802420386,0.851,0.419,1.546701656356057e-116,1,COL2A1,g18520,"Collagen type II, alpha-1a"
1.068917326012676e-120,1.2198616823280037,0.714,0.264,2.2146898077656633e-116,1,c5.2,g9402,complement
1.0986635712889438e-120,1.4035925994815388,0.787,0.348,2.2763210533535627e-116,1,PSAP,g4869,ganglioside GM2 binding
9.930160848170431e-116,2.7589690275007652,0.425,0.079,2.0574300261324316e-111,1,NPC2.4,g24131,intracellular cholesterol transport
1.5842707791891784e-115,3.5787666807616305,0.313,0.034,3.2824506274020587e-111,1,g24422,NA,NA
2.7884190146327966e-114,1.134080801649863,0.789,0.347,5.777325356417691e-110,1,g20254,g20254,collagen
1.550453429856267e-113,1.3485401212127144,0.873,0.546,3.2123844613191996e-109,1,GRN.2,g19662,Granulin b
3.2657446965405033e-110,2.0972222992034175,0.501,0.122,6.766296436762269e-106,1,g4093,NA,NA
2.5337682067187456e-109,2.422752192721491,0.469,0.12,5.249714347500569e-105,1,g18453,NA,NA
1.4387925967559463e-107,3.029000951295505,0.375,0.069,2.981034381218645e-103,1,TAGLN3,g13523,actin binding
1.942593582927786e-106,1.9214313091424013,0.537,0.144,4.024859644468079e-102,1,g11701,g11701,Domain of unknown function (DUF4773)
5.848038390466492e-105,2.0495711563085863,0.554,0.159,1.2116550741207524e-100,1,g24753,g24753,Belongs to the tropomyosin family
3.714418609716248e-104,1.4968363799919242,0.731,0.337,7.695903917471094e-100,1,ADK,g5406,adenosine kinase activity
8.223458741734156e-104,1.1068181299918125,0.802,0.383,1.7038184166998997e-99,1,g20264,g20264,collagen
3.467690128078539e-101,0.5952732289091789,0.763,0.352,7.184707176365925e-97,1,COL4A1,g23266,collagen
9.42819973602521e-101,2.391347477523138,0.415,0.086,1.9534287033070634e-96,1,NPC2.3,g24130,intracellular cholesterol transport
3.629387370867016e-96,1.887805530356686,0.542,0.16,7.51972769369937e-92,1,MGST1.2,g9929,MAPEG family
9.540381844029712e-96,1.9111679820735146,0.538,0.164,1.976671714264516e-91,1,g14324,g14324,negative regulation of lipoprotein oxidation
1.3194600289612648e-90,2.525731747267449,0.345,0.059,2.7337892340048446e-86,1,COL6A3,g19743,Collagen type VI alpha 3
2.67686784130364e-89,0.5403599970384372,0.593,0.242,5.546202480397012e-85,1,g5331,g5331,Domain of unknown function (DUF4215)
2.3895288001414295e-88,1.9526227611185363,0.333,0.062,4.950864721013027e-84,1,g4909,NA,NA
2.2385893464596286e-87,2.4528087625911503,0.328,0.055,4.6381332669297046e-83,1,g20240,NA,NA
7.110980963415611e-84,1.1959695558852648,0.794,0.471,1.4733241458100806e-79,1,g19394,g19394,Universal stress protein family
2.9791594160602417e-82,1.6267270006639294,0.536,0.18,6.172520394135215e-78,1,g14893,g14893,structural constituent of cuticle
4.2397833057614917e-82,2.219941197648158,0.325,0.058,8.784407031207235e-78,1,g14743,g14743,intracellular cholesterol transport
1.0015643916269458e-81,1.6189595408843824,0.537,0.166,2.075141263011869e-77,1,VAT1,g1801,Synaptic vesicle membrane protein VAT-1 homolog
8.806587311201691e-80,1.4701904328806898,0.621,0.252,1.8246368250078782e-75,1,g11089,g11089,Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol
1.6036022418175634e-79,0.8516434233487096,0.776,0.406,3.3225034848218095e-75,1,g3974,g3974,metalloendopeptidase activity
7.117369950998994e-77,1.2455959114038024,0.727,0.345,1.4746478801474814e-72,1,CORO1C,g24486,Belongs to the WD repeat coronin family
3.63790249696535e-76,1.9555983841340165,0.404,0.103,7.537370183462508e-72,1,g8333,g8333,acid phosphatase activity
4.556874441774933e-76,2.201985611384264,0.422,0.115,9.441388155913484e-72,1,g15701,g15701,calcium ion binding
5.75802481131897e-76,1.9302942617484424,0.407,0.108,1.1930051606571773e-71,1,TPP1,g16591,tripeptidyl-peptidase activity
1.2562575975370284e-75,1.0290673923945066,0.571,0.214,2.602840116336969e-71,1,MOXD1.12,g14314,"Copper type II ascorbate-dependent monooxygenase, N-terminal domain"
2.1249302372819074e-75,2.3113449191153292,0.387,0.09,4.402642958624384e-71,1,CALML3,g19959,Ca2+ insensitive EF hand
1.7643810675520207e-73,1.375827212317836,0.648,0.289,3.6556211338610317e-69,1,g11394,g11394,"Glutathione S-transferase, C-terminal domain"
1.246179795290537e-72,1.7287351686384507,0.491,0.166,2.5819599178624635e-68,1,LAMTOR3,g3693,positive regulation of TOR signaling
3.8147613028508767e-72,2.9614546327581275,0.252,0.042,7.903803943376731e-68,1,g18434,g18434,Prostate stem cell antigen-like
9.548291725371534e-72,3.7682139073448195,0.184,0.016,1.978310562579728e-67,1,g8962,NA,NA
9.969622285170953e-72,1.7415311818412273,0.402,0.108,2.0656060412645696e-67,1,g17984,NA,NA
1.3572092674397264e-71,0.8976410167532494,0.53,0.202,2.812001881208369e-67,1,g5332,g5332,Domain of unknown function (DUF4215)
2.0310954721456222e-70,1.4789673038982285,0.272,0.055,4.2082267087385143e-66,1,ITGAM,g20253,integrin
4.014786127514457e-67,1.5298135554731491,0.711,0.386,8.318235377597203e-63,1,unc.54,g20679,motor activity
1.8567564555900853e-64,1.8852166684495595,0.388,0.1,3.8470137003370977e-60,1,g18977,g18977,Secreted protein acidic and rich in cysteine Ca binding region
4.463318555020988e-62,1.0877054845404897,0.746,0.448,9.247549714147985e-58,1,SOD1,g13763,Destroys radicals which are normally produced within the cells and which are toxic to biological systems
9.147242046988512e-62,1.84609629270625,0.315,0.07,1.89521707971555e-57,1,g4450,NA,NA
1.669251966586397e-61,1.0249935570058795,0.796,0.433,3.458523149570356e-57,1,g24497,g24497,Bacillus haemolytic enterotoxin (HBL)
1.0843958489246683e-60,2.61871631439017,0.209,0.03,2.24675975938702e-56,1,BAAT,g3137,Acyl-coenzyme A amino acid N-acyltransferase
1.4351036858258385e-59,2.8623555835207917,0.192,0.022,2.9733913266625547e-55,1,TBX10,g24896,T-box transcription factor
7.203823654606357e-59,0.7962667201231626,0.596,0.264,1.492560222997891e-54,1,AGRN.1,g3635,fibronectin type III and laminin G domains
1.140922699130047e-58,1.8044055022595946,0.34,0.083,2.3638777403275443e-54,1,g7531,g7531,Bacterial protein of unknown function (DUF885)
2.2195414739030747e-57,1.1830852150205438,0.637,0.299,4.59866797977978e-53,1,cib,g28935,actin monomer binding
4.590204626072777e-57,0.8072436813520181,0.892,0.669,9.510444964760186e-53,1,CALR,g26645,Calreticulin
6.638897553211517e-57,1.3708043666477687,0.58,0.275,1.3755131840498942e-52,1,g6767,g6767,Phosphoethanolamine
8.578739686711117e-57,1.7024373007941733,0.365,0.1,1.7774290756896763e-52,1,PPIB,g8025,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
1.0175513247815705e-56,1.2277273588968978,0.689,0.355,2.108264589814936e-52,1,dbi,g19751,fatty-acyl-CoA binding
9.128358969153627e-56,1.8146731730140166,0.342,0.089,1.89130469481894e-51,1,g26096,g26096,Xylose isomerase
1.4002107457130009e-55,1.6861571842570338,0.47,0.186,2.9010966440427665e-51,1,NPC2,g14271,Domain involved in innate immunity and lipid metabolism.
4.125135918263224e-55,1.4724252081555544,0.501,0.206,8.546869109049574e-51,1,CTSZ,g5710,Cathepsin Z
2.841168841515817e-54,0.7114516386810021,0.685,0.348,5.886617722736621e-50,1,NRCAM.1,g23938,Neuronal cell adhesion molecule
6.455325929851861e-54,0.9480421783462627,0.786,0.494,1.337478979406007e-49,1,EZR,g13828,terminal web assembly
1.6759022910651317e-53,1.5739946570704695,0.436,0.153,3.472301956857846e-49,1,MAT1A,g4121,Catalyzes the formation of S-adenosylmethionine from methionine and ATP
4.233118923614058e-53,1.66037995663725,0.438,0.148,8.770599097835967e-49,1,LAMTOR5,g29183,"Late endosomal lysosomal adaptor, MAPK and MTOR activator 5"
5.29926160059884e-53,2.6530678008417246,0.213,0.032,1.0979540110280736e-48,1,g22617,NA,NA
2.5989135802381697e-52,1.4583297114727434,0.398,0.126,5.384689046895464e-48,1,CSMD3,g9621,CUB and Sushi multiple domains 3
5.1145572559308826e-52,1.818239220314951,0.271,0.063,1.0596851178563196e-47,1,LIPA.2,g4891,"hydrolase activity, acting on ester bonds"
9.000697749719145e-52,1.1204634856488696,0.496,0.193,1.8648545667643096e-47,1,g8814,g8814,collagen
1.2946042324669532e-51,1.0439606453019197,0.677,0.374,2.6822905092482804e-47,1,TMSB10,g16845,Thymosin
1.6800273421927728e-51,2.0371571905529247,0.327,0.087,3.480848650289206e-47,1,g26814,NA,NA
2.5193913075901984e-50,2.273808920598177,0.247,0.056,5.219926850196132e-46,1,g24461,NA,NA
2.5464623940914527e-49,1.4184509033910622,0.406,0.139,5.276015434318081e-45,1,g6517,g6517,Kazal type serine protease inhibitors
2.2381787413986584e-48,1.671803684847503,0.338,0.096,4.63728253430388e-44,1,g3758,g3758,N-acetyl-beta-D-galactosaminidase activity
3.3541150376662633e-48,0.6025996205960462,0.943,0.764,6.949390946540731e-44,1,PABPC4,g11226,Polyadenylate-binding protein
3.687020168142655e-48,1.698571357344093,0.415,0.146,7.639137086374767e-44,1,ACTG1.2,g21218,Belongs to the actin family
5.185889680540935e-48,0.9122425339540405,0.738,0.438,1.0744644829112763e-43,1,g25509,g25509,14-3-3 homologues
5.43866814491747e-48,2.6898130159282427,0.203,0.032,1.1268376529454506e-43,1,g1985,NA,NA
4.375779411714596e-47,0.9862553027035339,0.444,0.171,9.066177363131471e-43,1,COL7A1,g9407,collagen
5.014284122065474e-47,1.3852691495762064,0.35,0.104,1.0389095272507457e-42,1,GALK1,g21160,Galactokinase
8.608580668232886e-47,0.6116621927121977,0.501,0.23,1.7836118286511715e-42,1,g4358,NA,NA
3.2866528770378675e-46,1.4178136114678486,0.3,0.078,6.809616095934758e-42,1,g25603,NA,NA
6.139881278307359e-46,2.92812639477183,0.168,0.024,1.2721220020525018e-41,1,PLK4.1,g28182,"Serine threonine-protein kinase that plays a central role in centriole duplication. Able to trigger procentriole formation on the surface of the mother centriole cylinder, using mother centriole as a platform, leading to the recruitment of centriole biogenesis proteins such as Sas-6. When overexpressed, it is able to induce centrosome amplification through the simultaneous generation of multiple procentrioles adjoining each parental centriole during S phase. Centrosome amplification following overexpression can initiate tumorigenesis, highlighting the importance of centrosome regulation in cancers"
5.055113728719165e-44,1.7416339197077289,0.287,0.076,1.0473690134533239e-39,1,hch.1.1,g26112,metalloendopeptidase activity
1.2329667939634812e-43,1.443355590372141,0.337,0.102,2.5545839004129368e-39,1,SPOCK2,g17737,"Sparc osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2"
1.9401913726128664e-43,1.292454509707655,0.351,0.12,4.019882504916598e-39,1,GBA,g7718,"Glucosidase, beta, acid"
2.3180482402619316e-43,0.5907005849637441,0.946,0.761,4.802764148998696e-39,1,Cyp1,g10648,PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides
2.4866846855667944e-43,1.0905908440702683,0.425,0.156,5.152162000025841e-39,1,SULF1,g10645,sulfatase
4.1805506464404844e-43,2.3573966837437714,0.167,0.027,8.66168288436004e-39,1,GLUL.1,g26742,glutamine biosynthetic process
9.421880376587686e-43,1.1660879080351905,0.376,0.128,1.9521193952252027e-38,1,g8391,g8391,aldehyde dehydrogenase (NAD) activity
3.141322041177672e-42,1.3825697780766006,0.302,0.089,6.508505137116018e-38,1,g11671,g11671,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
3.211226019112522e-42,1.0756114206340284,0.447,0.171,6.653339188999235e-38,1,NAGA.2,g7471,alpha-galactosidase activity
5.144198042607652e-42,1.4639959713726662,0.407,0.141,1.0658263924478794e-37,1,g24496,g24496,Bacillus haemolytic enterotoxin (HBL)
9.923265877822174e-42,1.0265921186776212,0.417,0.161,2.056001457225976e-37,1,X26.29.p,g25386,Belongs to the peptidase C1 family
9.927560141626687e-42,1.5788871999831062,0.321,0.094,2.056891185743633e-37,1,g24055,g24055,Belongs to the type-B carboxylesterase lipase family
2.377592999155176e-41,2.2067184416194405,0.223,0.052,4.9261349349496095e-37,1,ACOT4.2,g3138,acyl-coenzyme A thioesterase
9.391327039538736e-40,1.0784946316209156,0.595,0.31,1.9457890493220308e-35,1,g23644,g23644,actin binding
9.39827032502925e-40,1.2231711366325833,0.436,0.186,1.94722762864281e-35,1,CALU.4,g21976,calcium ion binding
2.302866181161844e-38,1.2909244541719487,0.461,0.189,4.771308440749224e-34,1,FSCN2,g21190,"Fascin actin-bundling protein 2, retinal"
3.6162865857772345e-38,1.5225273148282201,0.249,0.066,7.492584177071852e-34,1,g9264,g9264,Sulfatase
8.606713744015932e-38,0.9918377574796153,0.585,0.285,1.783225020622661e-33,1,LGMN,g14656,vacuolar protein processing
1.4016530612252488e-37,1.3683507324192277,0.26,0.072,2.904084977552593e-33,1,DPP7,g27583,dipeptidyl-peptidase activity
4.490838851936914e-37,2.19345026980461,0.207,0.045,9.304569017328091e-33,1,g11700,g11700,Domain of unknown function (DUF4773)
8.015892030179888e-37,2.1216069336846237,0.227,0.062,1.660812669732971e-32,1,g26750,g26750,Methyltransferase domain
3.710270105175699e-36,1.6839165466839083,0.191,0.041,7.687308630913531e-32,1,HMCN1.46,g23987,Hemicentin 1
4.143876053299352e-36,1.1253660219469512,0.46,0.202,8.585696794830928e-32,1,PEMT,g4397,"Catalyzes the three sequential steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME), PMME to phosphatidyldimethylethanolamine (PDME), and PDME to phosphatidylcholine (PC)"
4.949932426277462e-36,0.8694229213182028,0.418,0.172,1.0255764994004274e-31,1,epi.1.1,g24297,laminin subunit
1.9169659640554015e-35,2.4772329739452252,0.105,0.011,3.971761780926386e-31,1,g18489,g18489,organic anion transmembrane transporter activity
3.0800112322919e-35,1.9479616748439836,0.192,0.043,6.381475272185587e-31,1,g28929,g28929,-
3.4869378069672523e-35,1.016166928238582,0.601,0.308,7.2245864422554505e-31,1,SNX2,g7728,sorting nexin
3.6130245711530364e-35,1.3409054089094306,0.271,0.08,7.485825608971976e-31,1,g7532,g7532,Bacterial protein of unknown function (DUF885)
6.364759084366392e-35,1.0288197286144818,0.364,0.138,1.3187144346898727e-30,1,COL1A2,g20244,Collagen alpha-2(I) chain
8.277769232159714e-35,1.0623056531195652,0.551,0.265,1.7150710072111714e-30,1,GSTM3.2,g29048,glutathione transferase activity
1.370510420466422e-34,1.9651876748969883,0.187,0.038,2.8395605401643797e-30,1,TMEM233.1,g4721,response to biotic stimulus
2.6252524565633604e-34,1.914887849527212,0.218,0.052,5.439260564753626e-30,1,FUCA1.1,g5672,alpha-L-fucosidase activity
3.66183089786108e-34,1.738950727211908,0.259,0.074,7.586947437278372e-30,1,PSPH,g25967,phosphoserine phosphatase activity
5.941052358366037e-34,2.286035413822501,0.151,0.026,1.2309266381298592e-29,1,g24425,NA,NA
7.907995103061723e-34,2.1188657292750954,0.185,0.038,1.6384575054033584e-29,1,HPGDS.3,g11385,prostaglandin-D synthase activity
1.6053463383053732e-33,0.9033038270726701,0.383,0.156,3.326117078334903e-29,1,PLBD2,g25961,lipid catabolic process
1.9673347958581682e-33,0.967129793564105,0.582,0.309,4.076120963538539e-29,1,CTSF,g6963,Belongs to the peptidase C1 family
4.156157377274194e-33,0.948218253981604,0.349,0.131,8.611142469974403e-29,1,g28933,g28933,"Domain first found in C1r, C1s, uEGF, and bone morphogenetic protein."
4.592327785593564e-33,2.0758462400682554,0.221,0.062,9.514843938971305e-29,1,g20747,g20747,Glutamate/Leucine/Phenylalanine/Valine dehydrogenase
5.848658338246193e-33,0.9485833706036984,0.231,0.068,1.2117835211012288e-28,1,WNT1,g16522,Ligand for members of the frizzled family of seven transmembrane receptors
1.1728894420206109e-32,0.7966930957832354,0.684,0.456,2.4301096349225037e-28,1,HSP90B1,g29343,"heat shock protein 90kDa beta (Grp94), member 1"
1.363670494548984e-32,0.6730847946128848,0.435,0.191,2.8253888976560403e-28,1,PLBD2.1,g25962,phospholipase
2.2731898021341736e-32,1.3487443366334606,0.16,0.036,4.709821951041794e-28,1,CA13,g3350,Carbonic anhydrase
2.3146540284822073e-32,1.7661423473536981,0.253,0.076,4.795731681612285e-28,1,g9191,g9191,SOUL heme-binding protein
2.4138618274658584e-32,0.8382550234819588,0.728,0.441,5.001280320326512e-28,1,TUBA3D.3,g7334,"Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain"
1.558115040813495e-31,1.9009347554381646,0.145,0.026,3.22825855306148e-27,1,CILP,g5067,negative regulation of insulin-like growth factor receptor signaling pathway
3.145108323769262e-31,1.86952841446719,0.193,0.046,6.516349936017534e-27,1,g15842,g15842,Phytanoyl-CoA dioxygenase (PhyH)
4.158627008200968e-31,2.3047785563020895,0.185,0.046,8.616259298291586e-27,1,g20748,g20748,Glutamate/Leucine/Phenylalanine/Valine dehydrogenase
6.523890698243102e-31,1.293844356177844,0.21,0.058,1.3516849137689883e-26,1,g21388,g21388,Sulfate transmembrane transporter activity. It is involved in the biological process described with sulfate transport
8.760128607499774e-31,1.0523078743805843,0.325,0.12,1.8150110461878782e-26,1,PRDX6.1,g9392,"Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Can reduce H(2)O(2) and short chain organic, fatty acid, and phospholipid hydroperoxides. Also has phospholipase activity, and can therefore either reduce the oxidized sn-2 fatty acyl grup of phospholipids (peroxidase activity) or hydrolyze the sn-2 ester bond of phospholipids (phospholipase activity). These activities are dependent on binding to phospholipids at acidic pH and to oxidized phospholipds at cytosolic pH. Plays a role in cell protection against oxidative stress by detoxifying peroxides and in phospholipid homeostasis"
9.106173172879128e-31,2.629692854593624,0.111,0.015,1.8867080196888266e-26,1,g18431,g18431,Snake toxin and toxin-like protein
3.3185835845286826e-30,1.244316541997787,0.31,0.114,6.875773328784977e-26,1,g6160,g6160,-
4.41039652848534e-30,1.1899077316231692,0.416,0.187,9.137900567368776e-26,1,PXDN,g791,Peroxidasin homolog
9.467786900172368e-30,2.166718513258839,0.185,0.064,1.961630767846713e-25,1,SPINT2.1,g24504,Kunitz-type protease inhibitor 2
1.4483726565843402e-29,1.5829767836047375,0.228,0.063,3.0008833071770944e-25,1,g9398,g9398,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
1.5329870124126202e-29,1.5976758347941962,0.203,0.053,3.1761957910177076e-25,1,ACP5,g17653,negative regulation of superoxide anion generation
3.470486593685901e-29,0.6575705116240317,0.289,0.116,7.190501173457818e-25,1,g14956,g14956,Acid trehalase-like
4.0269236809002813e-29,1.3073614386356898,0.322,0.119,8.343383174457292e-25,1,HSD17B14,g3485,dehydrogenase 14
4.208555667664105e-29,1.5381139226135627,0.232,0.074,8.719706487833258e-25,1,g10038,g10038,elongation of very long chain fatty acids protein
6.011935682037265e-29,1.3028274096749495,0.288,0.097,1.245612953961301e-24,1,LAMP1.2,g22613,positive regulation of natural killer cell degranulation
1.3668710157838187e-28,0.8737224366893481,0.685,0.409,2.832020057602494e-24,1,SERBP1,g27686,Plasminogen activator inhibitor 1 RNA-binding
1.3675947187880413e-28,2.151639477399991,0.16,0.032,2.8335194978569427e-24,1,P4HTM.11,g11859,L-ascorbic acid binding
1.7821215015300894e-28,1.173945579753155,0.249,0.081,3.692377539020192e-24,1,SMPD1.1,g24467,Converts sphingomyelin to ceramide
1.7907520268527957e-28,0.9536539240601103,0.555,0.281,3.7102591244363076e-24,1,DBNL,g6950,podosome assembly
2.4924577855286127e-28,1.0878620627897688,0.294,0.104,5.164123285836733e-24,1,g20243,g20243,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
8.339247364286125e-28,0.5753727704205558,0.395,0.181,1.7278086614064422e-23,1,g9620,g9620,complement activation
8.971369432536104e-28,1.4845442428902615,0.228,0.064,1.8587780327271552e-23,1,COTL1,g822,Coactosin-like F-actin binding protein 1
9.948361666195762e-28,1.4169516541666964,0.29,0.098,2.0612010536191e-23,1,MYL6B,g19958,Myosin light chain 6B
1.1319471058055212e-27,1.1152152264808946,0.335,0.126,2.3452812085184594e-23,1,PPT1,g24613,positive regulation of pinocytosis
1.449722382039292e-27,2.3502750329764677,0.109,0.016,3.0036798033472094e-23,1,INHBB,g26571,negative regulation of hepatocyte growth factor production
4.770674470457069e-27,0.7109258000128986,0.707,0.45,9.884360435340002e-23,1,g5402,g5402,Voltage-dependent anion-selective channel protein
1.5956870778292228e-26,1.4362721706914723,0.296,0.106,3.306104056554367e-22,1,SELENBP1.1,g4436,Selenium binding protein 1
2.679684911724394e-26,0.9468695746081196,0.27,0.097,5.552039168601773e-22,1,HMCN1.40,g23368,Hemicentin 1
3.492341436598778e-26,1.0250537868716119,0.499,0.245,7.235782222489008e-22,1,ESD,g23316,Serine hydrolase involved in the detoxification of formaldehyde
3.818655289593614e-26,1.1844752813294515,0.2,0.061,7.91187189450901e-22,1,g25838,NA,NA
5.993787867404281e-26,1.608665091999184,0.249,0.086,1.2418529082474929e-21,1,SHMT1,g20893,glycine biosynthetic process from serine
7.616067343736428e-26,0.6246250913027727,0.302,0.122,1.5779729929487506e-21,1,g22367,g22367,-
8.676586973261762e-26,0.7787908163645278,0.564,0.336,1.7977020549901043e-21,1,Tspan18,g22101,Tetraspanin family
8.878614752414372e-26,0.9241201920086635,0.526,0.279,1.8395601905527336e-21,1,ARPC1A,g20842,Arp2/3 complex-mediated actin nucleation
9.562929080631753e-26,1.1493244596774717,0.452,0.198,1.9813432762160928e-21,1,awd,g18398,UTP biosynthetic process
1.0143917780757661e-25,0.9748342252937521,0.34,0.137,2.1017183249951796e-21,1,Car15,g24890,Eukaryotic-type carbonic anhydrase
1.0506629805012623e-25,1.4553780174449944,0.254,0.08,2.1768686293005654e-21,1,PCYT1A,g24110,Catalytic activity. It is involved in the biological process described with biosynthetic process
1.102753707272965e-25,1.1675903775245389,0.305,0.121,2.284795406098856e-21,1,CTSE,g22223,aspartic-type endopeptidase activity
1.3636238528207424e-25,0.8959731570737762,0.331,0.135,2.8252922606592963e-21,1,g15354,g15354,Phytanoyl-CoA dioxygenase (PhyH)
1.4066655883126563e-25,1.2830662138009754,0.19,0.055,2.9144704324249926e-21,1,g30261,g30261,-
2.288936792623394e-25,1.2368849552238965,0.262,0.095,4.742448140636411e-21,1,g15307,g15307,Four-disulfide core domains
4.091603325771345e-25,0.9879312318891219,0.409,0.179,8.47739293066565e-21,1,CNDP2,g21918,Cytosolic non-specific dipeptidase
4.911477973784848e-25,1.186535621116287,0.171,0.049,1.0176091213884827e-20,1,FSTL5.1,g26075,negative regulation of brain-derived neurotrophic factor receptor signaling pathway
5.435314568386372e-25,2.134581129628398,0.167,0.039,1.1261428254239724e-20,1,DLGAP4.1,g27994,"Discs, large (Drosophila) homolog-associated protein 4"
1.4671810589182763e-24,1.8696681526181773,0.123,0.024,3.0398524359727765e-20,1,WFDC1,g12203,WAP four-disulfide core domain 1
5.293766329531309e-24,0.8356069022579686,0.557,0.298,1.0968154458155918e-19,1,RAC2,g20410,"Ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
6.768521659783869e-24,1.3464172694487018,0.175,0.047,1.40237000269062e-19,1,g830,g830,positive regulation of myosin-light-chain-phosphatase activity
6.938270342317965e-24,1.0157579028256545,0.195,0.064,1.437540232224859e-19,1,HEXB,g3737,Hexosaminidase B (beta polypeptide)
8.201639004874329e-24,1.2447614735727792,0.289,0.11,1.699297585419912e-19,1,DHRS1,g1150,Dehydrogenase reductase SDR family member
1.0919622174131442e-23,1.8953252986854099,0.137,0.029,2.2624365182582934e-19,1,g9336,NA,NA
1.516643262425929e-23,0.6418027284670358,0.781,0.552,3.142333175420282e-19,1,MYH9,g20755,motor activity
1.7391006880342077e-23,0.5787067243772572,0.423,0.23,3.603242715538075e-19,1,g8256,g8256,Apolipoprotein
1.7755456250520412e-23,0.8162660532835138,0.616,0.392,3.678752980545324e-19,1,g21960,g21960,GNS1/SUR4 family
2.471046054259824e-23,1.544357097370092,0.184,0.05,5.119760319820929e-19,1,BHMT.9,g27987,Homocysteine S-methyltransferase
2.6208728718858337e-23,1.409093810225274,0.244,0.083,5.430186503260258e-19,1,PCBD2.1,g24169,dehydratase
2.639062357527476e-23,0.5283634017769644,0.282,0.123,5.467873298561178e-19,1,g16924,g16924,growth hormone receptor activity
3.478302311757655e-23,0.8403784969904828,0.601,0.347,7.206694559730685e-19,1,MDH1,g15091,Malate dehydrogenase
